ICAO_Code,Location_Name,Latitude,Longitude,Terr_code,ICAO Member State,ICAO_Code
FZIR,YANGAMBI,0.7880556,24.4547222,FZ,Democratic Republic of the Congo,FZIR
FZIZ,LOKUTU,1.1311111,23.6025,FZ,Democratic Republic of the Congo,FZIZ
FZJA,ISIRO-VILLE,2.7825,27.6283333,FZ,Democratic Republic of the Congo,FZJA
FZJB,DOKO,3.2333333,29.5666667,FZ,Democratic Republic of the Congo,FZJB
FZJC,DUNGU-UYE,3.6,28.9,FZ,Democratic Republic of the Congo,FZJC
FZJD,DORUMA,4.7166667,27.6908333,FZ,Democratic Republic of the Congo,FZJD
FZJE,EPI,4,26.7,FZ,Democratic Republic of the Congo,FZJE
FZJF,ABA,3.8708333,30.205,FZ,Democratic Republic of the Congo,FZJF
FZJI,WATSHA,3.0169444,29.5591667,FZ,Democratic Republic of the Congo,FZJI
FZJK,FARADJE,3.7333333,29.7,FZ,Democratic Republic of the Congo,FZJK
FZJN,LUNIEMU,-8.2077778,24.7027778,FZ,Democratic Republic of the Congo,FZJN
FZJR,KERE-KERE,2.7333333,30.5333333,FZ,Democratic Republic of the Congo,FZJR
FZKB,BAMBILI-DINGILA,3.6544444,26.0827778,FZ,Democratic Republic of the Congo,FZKB
FZKC,MAHAGI,2.1666667,31.15,FZ,Democratic Republic of the Congo,FZKC
FZKF,KILOMINES,1.8166667,30.2333333,FZ,Democratic Republic of the Congo,FZKF
FZKI,YEDI,2.0333333,24.8,FZ,Democratic Republic of the Congo,FZKI
FZKJ,BUTA-ZEGA,2.816666667,24.78333333,FZ,Democratic Republic of the Congo,FZKJ
FZKN,AKETI,2.7072222,23.8494444,FZ,Democratic Republic of the Congo,FZKN
FZKO,ANGO,4.0291667,25.8616667,FZ,Democratic Republic of the Congo,FZKO
FZKP,BONDO,3.8,23.8166667,FZ,Democratic Republic of the Congo,FZKP
FZMB,BUTEMBO,0.1333333,29.2666667,FZ,Democratic Republic of the Congo,FZMB
FZMC,MULUNGU,-2.975,27.8688889,FZ,Democratic Republic of the Congo,FZMC
FZMD,NZOVU,-2.5741667,27.99,FZ,Democratic Republic of the Congo,FZMD
FZMK,BULONGO KIGOGO,-2.6666667,28.8,FZ,Democratic Republic of the Congo,FZMK
FZMP,KIMANO II,-4.3833333,28.35,FZ,Democratic Republic of the Congo,FZMP
FZMW,SHABUNDA,-2.6833333,27.6666667,FZ,Democratic Republic of the Congo,FZMW
FZNB,KATALE,-1.3,29.3666667,FZ,Democratic Republic of the Congo,FZNB
FZNC,RUTSHURU,-1.1833333,29.45,FZ,Democratic Republic of the Congo,FZNC
FZNF,LUBERO,-0.1333333,29.25,FZ,Democratic Republic of the Congo,FZNF
FZNI,TSHASHA,-0.75,29.6333333,FZ,Democratic Republic of the Congo,FZNI
FZNK,KATAMDA-RUTSHURU,-0.8,29.3666667,FZ,Democratic Republic of the Congo,FZNK
FZNQ,OBAYE,-1.3333333,27.7333333,FZ,Democratic Republic of the Congo,FZNQ
FZNR,RWINDI,-0.7833333,29.2833333,FZ,Democratic Republic of the Congo,FZNR
FZOB,TINGI-TINGI,-0.7625,26.6097222,FZ,Democratic Republic of the Congo,FZOB
FZOC,KALIMA-KAMISUKU,-3.3666667,17.9166667,FZ,Democratic Republic of the Congo,FZOC
FZOD,KALIMA-KIKUNGWA,-2.5833333,26.7333333,FZ,Democratic Republic of the Congo,FZOD
FZOE,KAMPENE,-3.5944444,26.7033333,FZ,Democratic Republic of the Congo,FZOE
FZOF,KIAPUPE,-2.9,27.3,FZ,Democratic Republic of the Congo,FZOF
FZOG,LULINGU TSTHIMKA,-2.3169444,27.5261111,FZ,Democratic Republic of the Congo,FZOG
FZOH,MOGA,-2.4666667,26.8,FZ,Democratic Republic of the Congo,FZOH
FZOJ,OBOKOTE,-0.85,26.3333333,FZ,Democratic Republic of the Congo,FZOJ
FZOK,KASONGO,-4.5227778,26.5688889,FZ,Democratic Republic of the Congo,FZOK
FZOO,KAILO,-2.6333333,26.1,FZ,Democratic Republic of the Congo,FZOO
FZOP,PUNIA,-1.3666667,26.3333333,FZ,Democratic Republic of the Congo,FZOP
FZOQ,PUNIA-BASENGE,-1.4833333,26.4405556,FZ,Democratic Republic of the Congo,FZOQ
FZOR,SAULIA,-1.53,26.535,FZ,Democratic Republic of the Congo,FZOR
FZOS,KASESE,-1.6383333,27.0855556,FZ,Democratic Republic of the Congo,FZOS
FZOT,PHIBRAKI,-2.9333333,27.5333333,FZ,Democratic Republic of the Congo,FZOT
FZPB,KAMITUGA,-3.0463889,28.1680556,FZ,Democratic Republic of the Congo,FZPB
FZPC,LUGUSHWA,-3.3166667,27.8833333,FZ,Democratic Republic of the Congo,FZPC
FZQC,PWETO,-8.4669444,28.8897222,FZ,Democratic Republic of the Congo,FZQC
FZQD,MULUNGWISHI,-10.7769444,26.6727778,FZ,Democratic Republic of the Congo,FZQD
FZQF,FUNGURUME,-10.5302778,26.3263889,FZ,Democratic Republic of the Congo,FZQF
FZQG,KASENDA,-10.3547222,28.6177778,FZ,Democratic Republic of the Congo,FZQG
FZQH,KATUE,-10.5622222,27.8505556,FZ,Democratic Republic of the Congo,FZQH
FZQI,LIKASI-KAMATANDA,-10.8333333,26.75,FZ,Democratic Republic of the Congo,FZQI
FZQJ,MWADINGUSH,-10.75,27.2,FZ,Democratic Republic of the Congo,FZQJ
FZQN,MUTSHATSHA,-10.5544444,24.4169444,FZ,Democratic Republic of the Congo,FZQN
FZQO,LUBUMBASHI-KARAVIA,-11.65,27.4666667,FZ,Democratic Republic of the Congo,FZQO
FZQP,LISENGE,-10.6675,23.1747222,FZ,Democratic Republic of the Congo,FZQP
FZQV,MITWABA,-8.6444444,27.3447222,FZ,Democratic Republic of the Congo,FZQV
FZQW,LUISHI,-9.7333333,27.7666667,FZ,Democratic Republic of the Congo,FZQW
FZRA,MANONO,-7.2833333,27.4,FZ,Democratic Republic of the Congo,FZRA
FZRB,MOBA,-7.0841667,29.7383333,FZ,Democratic Republic of the Congo,FZRB
FZRC,MUKOY,-7.5333333,28.7,FZ,Democratic Republic of the Congo,FZRC
FZRD,KABOMBO,-7.4033333,28.0319444,FZ,Democratic Republic of the Congo,FZRD
FZRE,BUKENA,-7.7780556,27.2161111,FZ,Democratic Republic of the Congo,FZRE
FZRG,KANIA SOMINIKI,-7.4166667,27.15,FZ,Democratic Republic of the Congo,FZRG
FZRJ,PEPA,-7.7116667,29.8105556,FZ,Democratic Republic of the Congo,FZRJ
FZRK,KANSIMBA,-7.3166667,29.1666667,FZ,Democratic Republic of the Congo,FZRK
FZRL,LUSINGA,-8.9269444,27.195,FZ,Democratic Republic of the Congo,FZRL
FZRM,KAKALO,-6.0847222,26.9172222,FZ,Democratic Republic of the Congo,FZRM
FZRN,NYUNZU,-5.9513889,28.0361111,FZ,Democratic Republic of the Congo,FZRN
FZRO,LUVUA,-7.9263889,28.5277778,FZ,Democratic Republic of the Congo,FZRO
FZSB,KAMINA-VILLE,-8.7294444,24.9925,FZ,Democratic Republic of the Congo,FZSB
FZSC,SONGA,-8.1133333,25.0372222,FZ,Democratic Republic of the Congo,FZSC
FZSD,SANDOA,-9.7,22.9333333,FZ,Democratic Republic of the Congo,FZSD
FZSE,KANENE,-9.3,24.6666667,FZ,Democratic Republic of the Congo,FZSE
FZSI,DILOLO,-10.6241667,22.3805556,FZ,Democratic Republic of the Congo,FZSI
FZSJ,KASAJI,-10.3291667,23.4219444,FZ,Democratic Republic of the Congo,FZSJ
FZSK,KAPANGA,-8.3333333,22.5833333,FZ,Democratic Republic of the Congo,FZSK
FZTK,KANIAMA,-7.7,24.05,FZ,Democratic Republic of the Congo,FZTK
FZTL,LUENA,-9.4666667,25.75,FZ,Democratic Republic of the Congo,FZTL
FZTS,KASESE-KANIAMA,-7.7,24.05,FZ,Democratic Republic of the Congo,FZTS
FZUE,LUBONDAIE,-6.5833333,22.5,FZ,Democratic Republic of the Congo,FZUE
FZUF,KASONGA,-6.65,22.3922222,FZ,Democratic Republic of the Congo,FZUF
FZUG,LUISA,-7.1902778,22.3927778,FZ,Democratic Republic of the Congo,FZUG
FZUH,MOMA,-7.2375,22.6094444,FZ,Democratic Republic of the Congo,FZUH
FZUI,MBOI,-6.8333333,22,FZ,Democratic Republic of the Congo,FZUI
FZUJ,MUAMBI,-6.6833333,22.5333333,FZ,Democratic Republic of the Congo,FZUJ
FZUK,TSHIKAPA,-6.4333333,20.8,FZ,Democratic Republic of the Congo,FZUK
FZUL,BULAPE,-4.7116667,21.7,FZ,Democratic Republic of the Congo,FZUL
FZUM,MUTOTO,-5.7,23.7166667,FZ,Democratic Republic of the Congo,FZUM
FZUN,LUEBO,-5.35,21.3333333,FZ,Democratic Republic of the Congo,FZUN
FZUO,MUSESE,-5.5,21.4333333,FZ,Democratic Republic of the Congo,FZUO
FZUP,DIBOKO,-7,21.25,FZ,Democratic Republic of the Congo,FZUP
FZUR,TSHIBALA,-6.9333333,22,FZ,Democratic Republic of the Congo,FZUR
FZUS,TSHIKAJI,-5.9777778,22.4580556,FZ,Democratic Republic of the Congo,FZUS
FZUT,KATUBWE,-6.05,22.6,FZ,Democratic Republic of the Congo,FZUT
FZUU,LUTSHATSHA,-6.2347222,22.0963889,FZ,Democratic Republic of the Congo,FZUU
FZUV,KALONDA,-6.4666667,20.8,FZ,Democratic Republic of the Congo,FZUV
FZVA,LODJA,-3.45,23.6166667,FZ,Democratic Republic of the Congo,FZVA
FZVC,KOLE SUR LUKENIE,-3.4188889,22.5147222,FZ,Democratic Republic of the Congo,FZVC
FZVD,DINGELE,-3.6,24.5833333,FZ,Democratic Republic of the Congo,FZVD
FZVE,LOMELA,-2.3,23.2833333,FZ,Democratic Republic of the Congo,FZVE
FZVF,KUTUSONGO,-2.6666667,23.1666667,FZ,Democratic Republic of the Congo,FZVF
FZVG,KATAKO KOMBE,-3.4577778,24.4238889,FZ,Democratic Republic of the Congo,FZVG
FZVH,SHONGAMBA,-4.35,21.2833333,FZ,Democratic Republic of the Congo,FZVH
FZVI,LUSAMBO,-4.9619444,23.3783333,FZ,Democratic Republic of the Congo,FZVI
FZVJ,TSHUMBE,-4.1,24.3666667,FZ,Democratic Republic of the Congo,FZVJ
FZVK,LUKOMBE BATWA,-4.3333333,22.0833333,FZ,Democratic Republic of the Congo,FZVK
FZVL,WASOLO,-3.9558333,22.5761111,FZ,Democratic Republic of the Congo,FZVL
FZVM,MWEKA,-4.8555556,21.5419444,FZ,Democratic Republic of the Congo,FZVM
FZVN,WEMBO-NYAMA,-4.4833333,24.45,FZ,Democratic Republic of the Congo,FZVN
FZVO,BENA-DIBELE,-4.0727778,22.8411111,FZ,Democratic Republic of the Congo,FZVO
FZVP,DIKUNGU,-4.0333333,24.4666667,FZ,Democratic Republic of the Congo,FZVP
FZVR,BASONGO,-4.3158333,20.4147222,FZ,Democratic Republic of the Congo,FZVR
FZVS,ILEBO,-4.3166667,20.6,FZ,Democratic Republic of the Congo,FZVS
FZVT,DEKESE,-3.5066667,21.4086111,FZ,Democratic Republic of the Congo,FZVT
FZVU,IDUMBE,-3.9236111,21.5569444,FZ,Democratic Republic of the Congo,FZVU
FZWB,BIBANGA,-6.25,23.9833333,FZ,Democratic Republic of the Congo,FZWB
FZWC,GANDAJIKA,-6.7333333,23.95,FZ,Democratic Republic of the Congo,FZWC
FZWE,MWENE-DITU,-6.9833333,23.0833333,FZ,Democratic Republic of the Congo,FZWE
FZWF,KIPUSHI,-6.1794444,25.1805556,FZ,Democratic Republic of the Congo,FZWF
FZWI,KASHIA,-7.2166667,23.75,FZ,Democratic Republic of the Congo,FZWI
FZWL,MUNKAMBA,-5.7666667,23.05,FZ,Democratic Republic of the Congo,FZWL
FZWR,KISENGWA,-6.0713889,25.8788889,FZ,Democratic Republic of the Congo,FZWR
FZWS,LUBAO,-5.3,25.7333333,FZ,Democratic Republic of the Congo,FZWS
FZWT,KABINDA-NTUNTA,-6.1166667,24.3333333,FZ,Democratic Republic of the Congo,FZWT
GAAO,ANSONGO,15.7,0.5,GA,Mali,GAAO
GABD,BANDIAGARA,14.33333333,-3.6,GA,Mali,GABD
GABF,BAFOULABE,13.80434167,-10.85113611,GA,Mali,GABF
GABG,BOUGOUNI,11.45,-7.5166667,GA,Mali,GABG
GABR,BOUREM,17.03333333,-0.4,GA,Mali,GABR
GABV,BAMAKO/DNAC,12.53944433,7.946389333,GA,Mali,GABV
GADA,DIOILA,12.5,-6.8,GA,Mali,GADA
GADZ,DOUENTZA,15.0030556,-2.9186111,GA,Mali,GADZ
GAGM,GOUNDAM,16.35,-3.6,GA,Mali,GAGM
GAGR,GOURMA RHAROUS,16.8666667,-1.9,GA,Mali,GAGR
GAHB,HOMBORI,15.3333333,-1.6833333,GA,Mali,GAHB
GAKA,KENIEBA,12.84327778,-11.24996944,GA,Mali,GAKA
GAKD,KAYES/DAG-DAG,14.48172222,-11.40472222,GA,Mali,GAKD
GAKL,KIDAL,18.43333333,1.416666667,GA,Mali,GAKL
GAKN,KOLOKANI,13.5333333,-8.05,GA,Mali,GAKN
GAKO,KOUTIALA,12.35090278,-5.430508333,GA,Mali,GAKO
GAKT,KITA,13.06666667,-9.483333333,GA,Mali,GAKT
GAMA,MARKALA,13.7,-6.066666667,GA,Mali,GAMA
GAMK,MENAKA,15.85,2.433333333,GA,Mali,GAMK
GAMN,MANANTALI/BENGASSI,13.2555556,-10.5044444,GA,Mali,GAMN
GANF,NIAFUNKE,15.93333333,-4.016666667,GA,Mali,GANF
GANK,NARA/KEIBANE,15.23416667,-7.268658333,GA,Mali,GANK
GANR,NIORO,15.23876389,-9.576513889,GA,Mali,GANR
GASG,SEGOU,13.4,-6.15,GA,Mali,GASG
GASN,SAN,13.3333333,-4.8333333,GA,Mali,GASN
GATS,TESSALIT,20.24625,0.98075,GA,Mali,GATS
GAYE,YELIMANE,15.12374167,-10.57116667,GA,Mali,GAYE
GCLB,MASPALOMAS-EL BERRIEL (GRAN CANARIA),27.78222222,-15.5075,GC,Spain,GCLB
GCMP,MASPALOMAS (ESTACION ESPACIAL),27.7375,-15.6030556,GC,Spain,GCMP
GECE,CEUTA (HEL CIVIL),35.8922222,-5.3061111,GE,Spain,GECE
GEHM,MELILLA (HEL MILITAR),35.30194444,-2.944444444,GE,Spain,GEHM
GFBN,BONTHE,7.533055556,-12.50388889,GF,Sierra Leone,GFBN
GFBO,BO,7.949075,-11.76239722,GF,Sierra Leone,GFBO
GFGK,GBANGBATOK,7.766666667,-12.38333333,GF,Sierra Leone,GFGK
GFHA,HASTINGS,8.3944444,-13.1283333,GF,Sierra Leone,GFHA
GFKB,KABALA,9.634372222,-11.51683889,GF,Sierra Leone,GFKB
GFKE,KENEMA,7.891297222,-11.17655556,GF,Sierra Leone,GFKE
GFTO,TONGO,8.2191667,-11.0597222,GF,Sierra Leone,GFTO
GFYE,YENGEMA,8.6105556,-11.0455556,GF,Sierra Leone,GFYE
GGBF,BAFATA,12.1833333,-14.6666667,GG,Guinea-Bissau,GGBF
GGBU,BUBAQUE,11.3,-15.8416667,GG,Guinea-Bissau,GGBU
GGCF,CUFAR,11.2880556,-15.1805556,GG,Guinea-Bissau,GGCF
GGCT,CATIO,11.2838889,-15.2658333,GG,Guinea-Bissau,GGCT
GGFU,FULACUNDA,11.7833333,-15.1833333,GG,Guinea-Bissau,GGFU
GGGB,GABU,12.2961111,-14.24,GG,Guinea-Bissau,GGGB
GGSD,SAO DOMINGOS,12.4,-16.2,GG,Guinea-Bissau,GGSD
GLBU,BUCHANAN,5.167652778,-9.283472222,GL,Liberia,GLBU
GLCM,ROBERTSPORT/CAPE MOUNT,6.7555556,-11.3555556,GL,Liberia,GLCM
GLCP,HARPER/CAPE PALMAS,4.367644444,-7.700116667,GL,Liberia,GLCP
GLGE,GREENVILLE/SINOE,5.034319444,-9.066802778,GL,Liberia,GLGE
GLLB,BUCHANAN (LAMCO),5.866666667,-10.05,GL,Liberia,GLLB
GLMR,MONROVIA/SPRIGGS PAYNE,6.284333333,-10.76682778,GL,Liberia,GLMR
GLNA,NIMBA (LAMCO),7.501016667,-8.600130556,GL,Liberia,GLNA
GLSK,SANNIQUELLIE,7.3558333,-8.705,GL,Liberia,GLSK
GLST,SASSTOWN,4.7333333,-8.4166667,GL,Liberia,GLST
GLTN,TCHIEN,6.067666667,-8.133455556,GL,Liberia,GLTN
GLVA,VOINJAMA (TENEBU),8.4166667,-9.75,GL,Liberia,GLVA
GMFI,IFRANE,33.50555556,-5.1525,GM,Morocco,GMFI
GMFZ,TAZA,34.2322222,-3.9458333,GM,Morocco,GMFZ
GMMB,BENSLIMANE,33.65444444,-7.225833333,GM,Morocco,GMMB
GMMO,TAROUDANT,30.5033333,-8.8219444,GM,Morocco,GMMO
GMMT,CASABLANCA/TIT MELLIL,33.59361111,-7.464444444,GM,Morocco,GMMT
GOGK,KOLDA/SARE BIDJI,12.9,-14.96666667,GO,Senegal,GOGK
GOOK,KAOLACK,14.14472222,-16.05444444,GO,Senegal,GOOK
GOOV,DAKAR/VILLE,14.7438889,-17.4794444,GO,Senegal,GOOV
GOSM,MATAM/OURO SOGUI,15.59388889,-13.32222222,GO,Senegal,GOSM
GOSP,PODOR,16.68333333,-14.96666667,GO,Senegal,GOSP
GOSR,RICHARD TOLL,16.43333333,-15.65,GO,Senegal,GOSR
GOTB,BAKEL,14.86666667,-12.48333333,GO,Senegal,GOTB
GOTK,KEDOUGOU,12.5722222,-12.2202778,GO,Senegal,GOTK
GOTS,SIMENTI,13.05,-13.3,GO,Senegal,GOTS
GOTT,TAMBACOUNDA,13.73269167,-13.658,GO,Senegal,GOTT
GQNA,AIOUN EL ATROUSS,16.7113889,-9.6377778,GQ,Mauritania,GQNA
GQNC,TICHITT,18.45,-9.516666667,GQ,Mauritania,GQNC
GQND,TIDJIKJA,18.57,-11.4236111,GQ,Mauritania,GQND
GQNE,BOGHE,16.63333333,-14.2,GQ,Mauritania,GQNE
GQNF,KIFFA,16.59333333,-11.39972222,GQ,Mauritania,GQNF
GQNH,TIMBEDRA,16.23333333,-8.166666667,GQ,Mauritania,GQNH
GQNI,NEMA,16.6219444,-7.3166667,GQ,Mauritania,GQNI
GQNK,KAEDI,16.15791944,-13.51030556,GQ,Mauritania,GQNK
GQNL,MOUDJERIA/LETFOTAR,17.75,-12.5,GQ,Mauritania,GQNL
GQNM,TIMBEDRA/DAHARA,16.3,-8.05,GQ,Mauritania,GQNM
GQNS,SELIBABY,15.1797222,-12.2072222,GQ,Mauritania,GQNS
GQNT,TAMCHAKETT,17.2333333,-10.8166667,GQ,Mauritania,GQNT
GQNU,M'BOUT,16,-12.5,GQ,Mauritania,GQNU
GQNV,NOUAKCHOTT/VILLE,18.09611133,15.951667,GQ,Mauritania,GQNV
GQPA,ATAR,20.49805556,-13.04861111,GQ,Mauritania,GQPA
GQPT,BIR MOGREIN,25.23333333,-11.58333333,GQ,Mauritania,GQPT
GUFA,FRIA/KATOUROU,10.35271389,-13.40686667,GU,Guinea,GUFA
GUGO,BANANKORO/GBENKO,9.246036111,-9.295141667,GU,Guinea,GUGO
GUKR,KAMSAR/KAWASS,10.65786111,-14.53294444,GU,Guinea,GUKR
GUKU,KISSIDOUGOU,9.160830556,-10.123,GU,Guinea,GUKU
GULB,LABE/TATA,11.33130556,-12.296,GU,Guinea,GULB
GUMA,MACENTA,8.489666667,-9.5255,GU,Guinea,GUMA
GUNZ,N'ZEREKORE/KONIA,7.815580556,-8.703805556,GU,Guinea,GUNZ
GUOK,BOKE/BARALANDE,10.95605278,-14.30688056,GU,Guinea,GUOK
GUSA,SANGAREDI,11.11022222,-13.81807778,GU,Guinea,GUSA
GUSB,KOUNDARA/SAMBAILO,12.57273611,-13.35853333,GU,Guinea,GUSB
GUSI,SIGUIRI,11.40106111,-9.186805556,GU,Guinea,GUSI
GUXN,KANKAN/KANKAN,10.45,-9.2333333,GU,Guinea,GUXN
HAAD,ADABA,7.05,39.4,HA,Ethiopia,HAAD
HABB,BUNO BEDELLE,8.45,36.3333333,HA,Ethiopia,HABB
HABE,BEICA,9.3863889,34.5219444,HA,Ethiopia,HABE
HABU,BULCHI,6.2166667,36.6666667,HA,Ethiopia,HABU
HACB,CALUB,6.1536111,44.5441667,HA,Ethiopia,HACB
HADA,DANSHA,12,35.1666667,HA,Ethiopia,HADA
HADB,DEGEHA BUR,8.2333333,43.55,HA,Ethiopia,HADB
HADD,DEMBIDELLO,8.5833333,34.8833333,HA,Ethiopia,HADD
HADM,DEBRE MARCOS,10.3333333,37.7666667,HA,Ethiopia,HADM
HADO,DODOLA,7.0211111,39.0513889,HA,Ethiopia,HADO
HADT,DEBRE TABOR,11.9666667,38,HA,Ethiopia,HADT
HAFN,FINCHA,9.5847222,37.3791667,HA,Ethiopia,HAFN
HAGB,GOBA,7.119608333,40.04558889,HA,Ethiopia,HAGB
HAGH,GHINNIR,7.1319444,40.71,HA,Ethiopia,HAGH
HAGL,GELADI,6.9666667,46.4166667,HA,Ethiopia,HAGL
HAGR,GORE,8.1666667,35.55,HA,Ethiopia,HAGR
HAKL,KELAFO,5.6572222,44.3497222,HA,Ethiopia,HAKL
HALA,HAWASSA,7.100611111,38.39700556,HA,Ethiopia,HALA
HAMJ,MAJI,5.8333333,35.5666667,HA,Ethiopia,HAMJ
HAML,MASSLO,6.4083333,39.7238889,HA,Ethiopia,HAML
HAMM,METEMA,12.9333333,36.1666667,HA,Ethiopia,HAMM
HAMN,MENDI,9.7666667,35.1,HA,Ethiopia,HAMN
HAMO,MOTTA,11.0666667,37.8833333,HA,Ethiopia,HAMO
HAMR,MUI RIVER,5.8166667,35.8,HA,Ethiopia,HAMR
HAMT,MIZAN TEFERI,6.9666667,35.5333333,HA,Ethiopia,HAMT
HANG,NEGELE,5.2897222,39.7022222,HA,Ethiopia,HANG
HANJ,NEJJO,9.5,35.4666667,HA,Ethiopia,HANJ
HANK,NEKEMTE,9.035,36.6122222,HA,Ethiopia,HANK
HAPW,PAWE,11.3125,36.4166667,HA,Ethiopia,HAPW
HASD,SODO,6.8333333,37.7666667,HA,Ethiopia,HASD
HASH,SHEIK HUSSIEN,7.15,40.5666667,HA,Ethiopia,HASH
HASK,SHAKISO,5.7333333,38.9166667,HA,Ethiopia,HASK
HASL,SHILABO,6.0772222,44.7633333,HA,Ethiopia,HASL
HASM,SEMERA,11.7875,40.99166667,HA,Ethiopia,HASM
HASR,SHIRE,14.07591667,38.2735,HA,Ethiopia,HASR
HATP,TIPPI,7.1166667,35.3833333,HA,Ethiopia,HATP
HAWC,WACA,7.1666667,37.1666667,HA,Ethiopia,HAWC
HAWR,WARDER,6.9666667,45.3333333,HA,Ethiopia,HAWR
HBBE,GITEGA,-3.415616667,29.91602778,HB,Burundi,HBBE
HBBO,KIRUNDO,-2.544444444,30.09416667,HB,Burundi,HBBO
HCMA,ALULA,11.9583333,50.7491667,HC,Somalia,HCMA
HCMD,BARDERE,2.3305556,42.3113889,HC,Somalia,HCMD
HCME,EIL,7.95,49.8,HC,Somalia,HCME
HCMG,GARDO,9.5166667,49.0833333,HC,Somalia,HCMG
HCMJ,LUGH,3.8,42.05,HC,Somalia,HCMJ
HCMN,UGAS KHALIF,4.7661111,45.2383333,HC,Somalia,HCMN
HCMS,SUCUISBAN,10.3144444,50.2044444,HC,Somalia,HCMS
HCMU,ERIGAVO,10.64,47.3866667,HC,Somalia,HCMU
HCMV,BURAO,9.5,45.56666667,HC,Somalia,HCMV
HDAS,ALI SABIEH,11.15,42.7166667,HD,Djibouti,HDAS
HDCH,CHABELLEY (MIL),11.5166667,43.0613889,HD,Djibouti,HDCH
HDTJ,TADJOURAH,11.7869444,42.9175,HD,Djibouti,HDTJ
HEAR,EL ARISH / INTL,31.07333333,33.83583333,HE,Egypt,HEAR
HEGR,EL GORA,31.07333333,34.14944444,HE,Egypt,HEGR
HEKG,EL KHARGA,25.47361111,30.59083333,HE,Egypt,HEKG
HEOC,OCTOBER,29.81222222,30.82333333,HE,Egypt,HEOC
HEPS,PORT SAID,31.27944444,32.24,HE,Egypt,HEPS
HESC,ST.CATHERINE,28.68527778,34.0625,HE,Egypt,HESC
HETR,EL TOR,28.20888889,33.64555556,HE,Egypt,HETR
HHAG,AGORDAT,15.5333333,35.95,HH,Eritrea,HHAG
HHAK,ADI KEYH,14.85,39.46666667,HH,Eritrea,HHAK
HHAL,ALGHENA,17.3333333,38.55,HH,Eritrea,HHAL
HHAT,AFABET,16.1833333,38.7,HH,Eritrea,HHAT
HHBA,BARENTU,15.1,37.6166667,HH,Eritrea,HHBA
HHDC,DAHLAK,15.7666667,39.9833333,HH,Eritrea,HHDC
HHKN,KEREN,15.7666667,38.4166667,HH,Eritrea,HHKN
HHNF,NAKFA,16.6833333,38.5166667,HH,Eritrea,HHNF
HHSB,ASSAB,13.06666667,42.63333333,HH,Eritrea,HHSB
HHTS,TESSENEI,15.1044444,36.6813889,HH,Eritrea,HHTS
HKBM,BAMBURI,-3.9669444,39.7311111,HK,Kenya,HKBM
HKBR,BURA EAST,-1.102638889,39.95091667,HK,Kenya,HKBR
HKCC,COTTARS CAMP,-1.4941667,35.4097222,HK,Kenya,HKCC
HKDA,DADAAB,0.0625,40.3125,HK,Kenya,HKDA
HKED,ELDORET,0.530583333,35.26747222,HK,Kenya,HKED
HKEM,EMBU,-0.572338889,37.49483889,HK,Kenya,HKEM
HKES,ELIYE SPRING,3.213694444,35.9675,HK,Kenya,HKES
HKFG,KALOKOL (FERGUSON GULF),3.480361111,35.83416667,HK,Kenya,HKFG
HKFT,FIG TREE (MARA),-1.3333333,35.2166667,HK,Kenya,HKFT
HKGA,GARISSA,-0.469388889,39.63425,HK,Kenya,HKGA
HKGT,GARBA TULA,0.530583333,38.51755556,HK,Kenya,HKGT
HKHB,HOMA BAY,-0.602638889,34.46744444,HK,Kenya,HKHB
HKHO,HOLA,-1.519277778,40.00091667,HK,Kenya,HKHO
HKIS,ISIOLO,0.337836111,37.59154444,HK,Kenya,HKIS
HKKE,KEEKOROK,-1.585916667,35.25077778,HK,Kenya,HKKE
HKKJ,KAJIADO,-1.8025,36.7841667,HK,Kenya,HKKJ
HKKL,KILANGUNI,-2.919138889,38.06752778,HK,Kenya,HKKL
HKKM,KAKUMA,3.7052778,34.8705556,HK,Kenya,HKKM
HKKR,KERICHO,-0.419333333,35.25080556,HK,Kenya,HKKR
HKKS,KISII (SUNEKA),-0.669305556,34.70077778,HK,Kenya,HKKS
HKKT,KITALE,0.967,34.95438889,HK,Kenya,HKKT
HKLT,LOITOKITOK,-2.9102778,37.5252778,HK,Kenya,HKLT
HKLY,LOYENGALANI,2.747055556,36.71752778,HK,Kenya,HKLY
HKMA,MANDERA,3.930277778,41.851,HK,Kenya,HKMA
HKMB,MARSABIT,2.347083333,37.98422222,HK,Kenya,HKMB
HKMF,MARA BUFFALLO,-1.1461111,35.1408333,HK,Kenya,HKMF
HKMG,MAGADI,-1.95,36.28333333,HK,Kenya,HKMG
HKMI,MARALAL (KISIMA),0.947222222,36.80225,HK,Kenya,HKMI
HKMM,MASAI MARA CAMP,-1.1161111,34.4855556,HK,Kenya,HKMM
HKMR,MACKINNON ROAD,-3.73575,39.03422222,HK,Kenya,HKMR
HKMS,MARA SERENA,-1.405,35.0094444,HK,Kenya,HKMS
HKMT,MTITO ANDEI,-2.719166667,38.20086111,HK,Kenya,HKMT
HKMU,MAKINDU,-2.285861111,37.83419444,HK,Kenya,HKMU
HKNA,NAIROBI FIR,1.319166667,36.92777767,HK,Kenya,HKNA
HKNI,NYERI,-0.366666667,36.96666667,HK,Kenya,HKNI
HKNL,NANYUKI CIVIL,-0.062208333,37.04135278,HK,Kenya,HKNL
HKNO,NAROK,-1.152611111,35.76747222,HK,Kenya,HKNO
